Product_ID,Product_Name,Category,Price_USD,Quantity_Sold,Total_Sales_USD,Order_Date,Customer_City
1872,History Book,Books,33,7,231,08-02-2025,Lahore
1873,Science Book,Books,319,10,3190,27-02-2025,Lahore
1874,Shampoo,Beauty,432,8,3456,03-09-2025,Quetta
1875,Jeans,Fashion,408,4,1632,07-01-2025,Islamabad
1876,Cricket Bat,Sports,450,8,3600,29-06-2025,Lahore
1877,Football,Sports,497,2,994,12-03-2025,Islamabad
1878,Football,Sports,90,8,720,08-03-2026,Karachi
1879,Lipstick,Beauty,302,6,1812,11-10-2025,Islamabad
1880,Lipstick,Beauty,124,5,620,26-09-2025,Islamabad
1881,Shoes,Fashion,380,1,380,28-03-2026,Peshawar
1882,Cricket Bat,Sports,314,6,1884,05-08-2025,Karachi
1883,Cricket Bat,Sports,70,1,70,16-01-2026,Islamabad
1884,Wireless Mouse,Electronics,263,9,2367,17-10-2025,Lahore
1885,Keyboard,Electronics,218,7,1526,18-09-2025,Peshawar
1886,Face Wash,Beauty,467,9,4203,14-05-2025,Lahore
1887,Jeans,Fashion,277,5,1385,04-02-2025,Peshawar
1888,Smart Watch,Electronics,412,9,3708,24-04-2025,Quetta
1889,Lipstick,Beauty,288,1,288,17-04-2025,Islamabad
1890,Football,Sports,462,3,1386,14-06-2025,Karachi
1891,Math Guide,Books,220,7,1540,13-01-2025,Islamabad
1892,Jacket,Fashion,385,4,1540,02-03-2025,Lahore
1893,Shampoo,Beauty,343,1,343,19-01-2025,Peshawar
1894,T-Shirt,Fashion,197,3,591,04-05-2026,Islamabad
1895,Lipstick,Beauty,61,5,305,17-03-2026,Peshawar
1896,Chair,Home,42,2,84,02-03-2026,Quetta
1897,Jeans,Fashion,404,10,4040,14-01-2025,Islamabad
1898,Wireless Mouse,Electronics,223,3,669,26-01-2025,Peshawar
1899,History Book,Books,130,8,1040,15-09-2025,Peshawar
1900,Headphones,Electronics,477,3,1431,06-05-2025,Karachi
1901,History Book,Books,153,10,1530,14-02-2025,Quetta
1902,Chair,Home,172,9,1548,15-07-2025,Islamabad
1903,Science Book,Books,149,3,447,07-08-2025,Islamabad
1904,Jacket,Fashion,188,4,752,05-10-2025,Islamabad
1905,Perfume,Beauty,413,10,4130,16-05-2026,Peshawar
1906,Cricket Bat,Sports,200,5,1000,17-07-2025,Quetta
1907,History Book,Books,184,6,1104,11-11-2025,Islamabad
1908,Coffee Mug,Home,72,8,576,24-01-2025,Islamabad
1909,Perfume,Beauty,112,1,112,05-04-2026,Peshawar
1910,Table,Home,298,3,894,11-03-2026,Karachi
1911,Cricket Bat,Sports,76,9,684,21-11-2025,Lahore
1912,Jeans,Fashion,113,2,226,31-01-2026,Peshawar
1913,Math Guide,Books,85,10,850,28-11-2025,Islamabad
1914,Face Wash,Beauty,81,4,324,07-08-2025,Peshawar
1915,Lipstick,Beauty,52,5,260,10-09-2025,Islamabad
1916,Gym Gloves,Sports,341,7,2387,02-06-2025,Islamabad
1917,Table,Home,242,1,242,22-12-2025,Peshawar
1918,Shoes,Fashion,99,1,99,08-08-2025,Peshawar
1919,Football,Sports,79,5,395,07-01-2025,Quetta
1920,Math Guide,Books,134,3,402,25-01-2026,Peshawar
1921,Cricket Bat,Sports,159,7,1113,13-08-2025,Islamabad
1922,Shampoo,Beauty,146,9,1314,02-05-2025,Quetta
1923,Table,Home,156,9,1404,11-03-2025,Quetta
1924,Gym Gloves,Sports,287,3,861,09-12-2025,Quetta
1925,Coffee Mug,Home,129,1,129,14-03-2026,Islamabad
1926,Face Wash,Beauty,480,2,960,11-02-2026,Lahore
1927,Wireless Mouse,Electronics,309,2,618,27-10-2025,Islamabad
1928,Football,Sports,282,10,2820,07-04-2026,Lahore
1929,Science Book,Books,345,2,690,18-05-2025,Lahore
1930,Lamp,Home,278,3,834,09-05-2025,Peshawar
1931,Lipstick,Beauty,431,8,3448,10-01-2025,Lahore
1932,Perfume,Beauty,387,3,1161,22-09-2025,Quetta
1933,Gym Gloves,Sports,385,7,2695,14-09-2025,Peshawar
1934,Perfume,Beauty,180,1,180,26-05-2025,Lahore
1935,Shampoo,Beauty,369,6,2214,04-05-2026,Karachi
1936,Novel,Books,314,8,2512,15-07-2025,Quetta
1937,Shoes,Fashion,85,5,425,16-01-2026,Karachi
1938,History Book,Books,144,6,864,25-01-2026,Lahore
1939,Science Book,Books,439,10,4390,07-08-2025,Islamabad
1940,Novel,Books,66,1,66,24-02-2026,Islamabad
1941,Keyboard,Electronics,367,6,2202,28-10-2025,Peshawar
1942,Math Guide,Books,232,9,2088,12-11-2025,Peshawar
1943,Cricket Bat,Sports,151,2,302,26-01-2026,Islamabad
1944,History Book,Books,430,3,1290,12-03-2025,Islamabad
1945,Novel,Books,136,4,544,23-04-2025,Islamabad
1946,Table,Home,262,2,524,29-10-2025,Islamabad
1947,Lipstick,Beauty,135,7,945,29-06-2025,Lahore
1948,Face Wash,Beauty,270,10,2700,10-02-2026,Lahore
1949,Jacket,Fashion,21,9,189,19-12-2025,Quetta
1950,T-Shirt,Fashion,84,8,672,15-10-2025,Karachi
1951,Shampoo,Beauty,398,2,796,02-05-2025,Lahore
1952,Lamp,Home,26,3,78,12-03-2025,Quetta
1953,Lamp,Home,478,7,3346,18-01-2026,Quetta
1954,Lipstick,Beauty,397,10,3970,29-12-2025,Peshawar
1955,T-Shirt,Fashion,243,6,1458,08-10-2025,Quetta
1956,Coffee Mug,Home,157,8,1256,21-01-2025,Quetta
1957,Math Guide,Books,259,10,2590,18-03-2025,Lahore
1958,History Book,Books,146,8,1168,23-06-2025,Islamabad
1959,History Book,Books,269,2,538,24-09-2025,Karachi
1960,Chair,Home,460,6,2760,18-02-2026,Karachi
1961,Keyboard,Electronics,151,10,1510,19-06-2025,Lahore
1962,Headphones,Electronics,451,1,451,25-03-2026,Karachi
1963,Lamp,Home,216,6,1296,14-02-2026,Islamabad
1964,Gym Gloves,Sports,146,1,146,07-04-2026,Quetta
1965,Jacket,Fashion,93,7,651,10-05-2026,Peshawar
1966,Coffee Mug,Home,293,10,2930,27-02-2025,Karachi
1967,History Book,Books,298,7,2086,19-01-2025,Islamabad
1968,Jeans,Fashion,29,8,232,09-05-2026,Quetta
1969,Math Guide,Books,134,9,1206,06-05-2026,Quetta
1970,Science Book,Books,413,10,4130,30-03-2025,Islamabad
1971,Football,Sports,347,9,3123,01-10-2025,Lahore
1972,Tennis Ball,Sports,412,8,3296,29-05-2025,Lahore
1973,Tennis Ball,Sports,471,9,4239,07-05-2025,Islamabad
1974,Shampoo,Beauty,353,5,1765,03-05-2026,Peshawar
1975,Headphones,Electronics,274,5,1370,23-04-2026,Islamabad
1976,T-Shirt,Fashion,164,10,1640,09-09-2025,Karachi
1977,Face Wash,Beauty,428,2,856,18-12-2025,Karachi
1978,Coffee Mug,Home,53,5,265,25-03-2026,Karachi
1979,Jeans,Fashion,419,8,3352,11-04-2026,Karachi
1980,Perfume,Beauty,476,5,2380,28-02-2026,Lahore
1981,Jacket,Fashion,362,4,1448,26-05-2025,Lahore
1982,Jeans,Fashion,374,4,1496,06-11-2025,Karachi
1983,Football,Sports,368,8,2944,30-01-2026,Karachi
1984,Perfume,Beauty,15,2,30,03-02-2026,Islamabad
1985,Lipstick,Beauty,347,2,694,12-12-2025,Karachi
1986,Table,Home,173,1,173,22-07-2025,Karachi
1987,Jeans,Fashion,29,1,29,26-01-2025,Peshawar
1988,Shampoo,Beauty,291,10,2910,05-10-2025,Quetta
1989,Tennis Ball,Sports,302,8,2416,14-01-2026,Quetta
1990,Lipstick,Beauty,423,2,846,15-02-2025,Quetta
1991,Tennis Ball,Sports,459,10,4590,23-11-2025,Peshawar
1992,T-Shirt,Fashion,40,8,320,27-07-2025,Islamabad
1993,Shampoo,Beauty,402,1,402,09-06-2025,Karachi
1994,Football,Sports,96,6,576,18-02-2026,Lahore
1995,Jacket,Fashion,43,2,86,27-10-2025,Quetta
1996,Math Guide,Books,266,2,532,25-11-2025,Lahore
1997,Keyboard,Electronics,200,5,1000,09-05-2026,Peshawar
1998,Face Wash,Beauty,134,4,536,27-03-2026,Islamabad
1999,Perfume,Beauty,103,9,927,01-05-2026,Karachi
2000,Tennis Ball,Sports,394,2,788,30-11-2025,Peshawar
